id,original_title,cast,director,genres,production_companies,keywords,release_year
188222,Entourage,"['jeremypiven', 'adriangrenier', 'jerryferrara']",['dougellin'],['comedy'],"['warnerbros', 'closesttotheholeproductions']","['friendship', 'hollywood', 'moviestar']",2015
252838,The Wedding Ringer,"['kevinhart', 'joshgad', 'kaleycuoco']",['jeremygarelick'],['comedy'],"['miramaxfilms', 'screengems', 'lstarcapital']","['malefriendship', 'impersonator', 'wedding']",2015
273477,Scouts Guide to the Zombie Apocalypse,"['tyesheridan', 'loganmiller', 'joeymorgan']",['christopherblandon'],"['comedy', 'horror']","['paramountpictures', 'oopsdoughnutsproductions', 'brokenroadproductions', 'brucksentertainment']","['femalenudity', 'shotgun', 'nudity']",2015
298312,The Visit,"['oliviadejonge', 'edoxenbould', 'kathrynhahn']",['mnightshyamalan'],"['horror', 'thriller']","['blumhouseproductions', 'blindingedgepictures']","['rapmusic', 'pennsylvania', 'brothersisterrelationship']",2015
261023,Black Mass,"['johnnydepp', 'joeledgerton', 'benedictcumberbatch']",['scottcooper'],"['crime', 'drama']","['infinitumnihil', 'headgearfilms', 'crosscreekpictures', 'freestatepictures', 'ratpacduneentertainment']","['boston', 'basedontruestory', 'organizedcrime']",2015
336004,Heist,"['jeffreydeanmorgan', 'robertdeniro', 'katebosworth']",['scottmann'],"['crime', 'action', 'thriller']","['emmettfurlafilms', 'silverplanefilms', 'masshysteriaentertainment', 'trivisionpictures']","['casino', 'robbery', 'bushijacking']",2015
287903,Krampus,"['adamscott', 'tonicollette', 'allisontolman']",['michaeldougherty'],"['horror', 'comedy', 'fantasy']","['universalpictures', 'legendarypictures']","['fire', 'winter', 'santaclaus']",2015
182560,Dark Places,"['charlizetheron', 'nicholashoult', 'christinahendricks']",['gillespaquetbrenner'],"['drama', 'mystery', 'thriller']","['denveranddelilahproductions', 'mandalayvision', 'exclusivemediagroup', 'hugoproductions', 'cuatroplusfilms']","['prison', 'basedonnovel', 'brothersisterrelationship']",2015
192141,No Escape,"['owenwilson', 'lakebell', 'piercebrosnan']",['johnerickdowdle'],"['action', 'thriller']","['boldfilms', 'livingfilms', 'brothersdowdleproductions']","['hotel', 'revolution', 'raceagainsttime']",2015
308639,Dope,"['shameikmoore', 'kierseyclemons', 'tonyrevolori']",['rickfamuyiwa'],"['crime', 'drama', 'comedy']","['forestwhitakerssignificantproductions', 'revoltfilms', 'iamotherentertainment']","['california', 'hiphop', 'harvarduniversity']",2015
261392,American Ultra,"['jesseeisenberg', 'kristenstewart', 'tophergrace']",['nimanourizadeh'],"['comedy', 'action']","['concordefilmverleih', 'likelystory', 'filmnationentertainment', 'circleofconfusion', 'thebridgefinancecompany']","['memoryloss', 'stoner', 'blackops']",2015
304357,Woman in Gold,"['helenmirren', 'ryanreynolds', 'tatianamaslany']",['simoncurtis'],['drama'],"['bbcfilms', 'originpictures']","['nazis', 'basedontruestory', 'art']",2015
297291,The Scorpion King: The Lost Throne,"['victorwebster', 'ellenhollman', 'barrybostwick']",['mikeelliott'],"['action', 'fantasy', 'adventure']",['universalpictures'],"['magic', 'fantasy', 'steampunk']",2015
266294,Sisters,"['tinafey', 'amypoehler', 'johnleguizamo']",['jasonmoore'],['comedy'],['littlestranger'],"['sistersisterrelationship', 'childhoodhome']",2015
227719,Project Almanac,"['jonnyweston', 'virginiagardner', 'sofiablackdelia']",['deanisraelite'],"['sciencefiction', 'thriller']","['paramountpictures', 'mtvfilms', 'platinumdunes', 'insurgepictures']","['timetravel', 'timemachine', 'teenager']",2015
86828,Absolutely Anything,"['simonpegg', 'katebeckinsale', 'robriggle']",['terryjones'],"['comedy', 'sciencefiction']","['premierepicture', 'billandbenproductions', 'gfmfilms']","['londonengland', 'alien', 'teacher']",2015
287948,The Transporter Refueled,"['edskrein', 'raystevenson', 'loanchabanol']",['camilledelamarre'],"['thriller', 'action', 'crime']",['europacorp'],"['transporter', 'sequel', 'suspense']",2015
201085,Crimson Peak,"['miawasikowska', 'jessicachastain', 'tomhiddleston']",['guillermodeltoro'],"['mystery', 'thriller', 'fantasy']",['legendarypictures'],"['hauntedhouse', 'mining', 'murder']",2015
277355,Everly,"['salmahayek', 'hiroyukiwatanabe', 'jenniferblanc']",['joelynch'],"['thriller', 'action']","['crimescenepictures', 'radiustwc', 'anonymouscontent', 'vegababy']","['assassin', 'mobboss']",2015
264999,Magic Mike XXL,"['channingtatum', 'mattbomer', 'joemanganiello']",['gregoryjacobs'],"['comedy', 'drama', 'music']","['warnerbros', 'ironhorseentertainmentii']","['malefriendship', 'stripclub', 'roadtrip']",2015
146301,Paranormal Activity: The Ghost Dimension,"['chrisjmurray', 'britshaw', 'ivygeorge']",['gregoryplotkin'],"['horror', 'thriller']","['paramountpictures', 'blumhouseproductions']","['terror', 'supernatural', 'sequel']",2015
223485,Slow West,"['michaelfassbender', 'kodismitmcphee', 'benmendelsohn']",['johnmaclean'],"['romance', 'thriller', 'western']","['thenewzealandfilmcommission', 'film4', 'seesawfilms', 'dmcfilms']","['fire', 'bountyhunter', 'shotgun']",2015
294016,Trumbo,"['bryancranston', 'dianelane', 'helenmirren']",['jayroach'],['drama'],"['groundswellproductions', 'inimitablepictures', 'shivhanspictures']","['screenwriter', 'communist', 'biography']",2015
290751,Secret in Their Eyes,"['chiwetelejiofor', 'nicolekidman', 'juliaroberts']",['billyray'],"['crime', 'drama', 'mystery']","['ingeniousmedia', 'granviaproductions', 'imglobal', 'routeonefilms']","['fbi', 'missingchild']",2015
309245,Mistress America,"['gretagerwig', 'lolakirke', 'charliegillette']",['noahbaumbach'],['comedy'],['rtfeatures'],"['chess', 'betrayal']",2015
228165,The SpongeBob Movie: Sponge Out of Water,"['tomkenny', 'billfagerbakke', 'rodgerbumpass']",['paultibbitt'],"['family', 'animation']","['paramountpictures', 'nickelodeonmovies', 'nickelodeonanimationstudios', 'unitedplanktonpictures', 'disruptionentertainment']","['ocean', 'sea', 'star']",2015
245706,True Story,"['jonahhill', 'jamesfranco', 'felicityjones']",['rupertgoold'],"['crime', 'drama', 'mystery']","['planbentertainment', 'regencyenterprises', 'newregencypictures']","['prison', 'journalist', 'prisoner']",2015
272878,Max,"['thomashadenchurch', 'joshwiggins', 'laurengraham']",['boazyakin'],"['adventure', 'drama', 'family']","['sunsweptentertainment', 'warnerbros', 'metrogoldwynmayermgm']","['afghanistan', 'war', 'basedontruestory']",2015
263109,Shaun the Sheep Movie,"['justinfletcher', 'omiddjalili', 'richardwebber']","['markburton', 'richardstarzack']","['family', 'animation', 'comedy']","['aardmananimations', 'studiocanal', 'antoncapitalentertainmentace']","['countryside', 'sheep', 'basedontvseries']",2015
157827,Louder Than Bombs,"['gabrielbyrne', 'isabellehuppert', 'jesseeisenberg']",['joachimtrier'],['drama'],"['motlys', 'artefrancecinã©ma', 'animalkingdom']","['usa', 'brotherbrotherrelationship', 'fathersonrelationship']",2015
321751,A Perfect Day,"['olgakurylenko', 'beniciodeltoro', 'timrobbins']",['fernandoleã³ndearanoa'],"['comedy', 'drama']","['reposadoproducciones', 'televisiã³nespaã±olatve', 'mediapro']",['roadmovie'],2015
266396,The Gunman,"['seanpenn', 'jasminetrinca', 'javierbardem']",['pierremorel'],"['action', 'drama', 'crime']","['studiocanal', 'silverpictures', 'tf1filmsproduction', 'canal', 'institutodelacinematografã\xadaydelasartesaudiovisualesicaa']","['assassin', 'hitman']",2015
277685,Unfriended,"['shelleyhennig', 'mosesjacobstorm', 'reneeolstead']",['levangabriadze'],"['horror', 'thriller']","['bazelevsproduction', 'blumhouseproductions']","['computer', 'bullying', 'revenge']",2015
268920,Hot Pursuit,"['reesewitherspoon', 'sofã\xadavergara', 'michaelmosley']",['annefletcher'],"['action', 'crime', 'comedy']","['newlinecinema', 'warnerbros', 'metrogoldwynmayermgm', 'pacificstandard']","['texas', 'prisoner', 'cop']",2015
280092,Insidious: Chapter 3,"['dermotmulroney', 'stefaniescott', 'linshaye']",['leighwhannell'],"['drama', 'horror', 'thriller']",['sonypictures'],['sequel'],2015
193687,Z for Zachariah,"['margotrobbie', 'chiwetelejiofor', 'chrispine']",['craigzobel'],"['drama', 'sciencefiction', 'thriller']","['palomarpictures', 'luckyhatentertainment', 'silverreel', 'materialpictures', 'zikzakkvikmyndir']","['lovetriangle', 'basedonnovel', 'jealousy']",2015
300803,Dragonheart 3: The Sorcerer's Curse,"['julianmorris', 'tamzinmerchant', 'jassaahluwalia']",['colinteague'],"['action', 'adventure', 'fantasy']",['raffaellaproductions'],"['magic', 'wall', 'druid']",2015
328589,The Lady in the Van,"['maggiesmith', 'alexjennings', 'francesdelatour']",['nicholashytner'],"['comedy', 'drama']","['bbcfilms', 'tristarproductions']","['basedonnovel', 'biography', 'basedontruestory']",2015
228066,Victor Frankenstein,"['jamesmcavoy', 'danielradcliffe', 'jessicabrownfindlay']",['paulmcguigan'],"['drama', 'sciencefiction', 'thriller']","['twentiethcenturyfoxfilmcorporation', 'davisentertainment', 'movingpicturecompanympc', 'tsgentertainment']","['londonengland', 'humanexperimentation', 'frankenstein']",2015
291270,Anomalisa,"['jenniferjasonleigh', 'davidthewlis', 'tomnoonan']","['dukejohnson', 'charliekaufman']","['animation', 'comedy', 'drama']",['starburnsindustries'],"['sex', 'depression', 'existentialism']",2015
294963,Bone Tomahawk,"['kurtrussell', 'richardjenkins', 'matthewfox']",['scraigzahler'],"['horror', 'western', 'adventure']","['calibermediacompany', 'thefyzzfacility', 'realbuilderproductions']","['poison', 'prisoner', 'murder']",2015
241257,Regression,"['ethanhawke', 'emmawatson', 'aaronashmore']",['alejandroamenã¡bar'],"['horror', 'mystery', 'thriller']","['theweinsteincompany', 'himenã³ptero', 'firstgenerationfilms', 'modproducciones', 'filmnationentertainment']","['investigation', 'memoryloss']",2015
245698,Pawn Sacrifice,"['tobeymaguire', 'lilyrabe', 'petersarsgaard']",['edwardzwick'],['drama'],"['materialpictures', 'micaentertainment', 'palmstarmedia', 'gailkatzproductions']","['chess', 'coldwar', 'russia']",2015
353326,The Man Who Knew Infinity,"['jeremyirons', 'devpatel', 'tobyjones']",['mattbrown'],['drama'],"['animusfilms', 'edwardrpressmanfilm', 'kreofilmsfz', 'xeitgeistentertainmentgroup', 'americanentertainmentinvestors']","['england', 'indianlead', 'mathematician']",2015
346808,Momentum,"['olgakurylenko', 'morganfreeman', 'jamespurefoy']",['stephenscampanelli'],"['thriller', 'action']","['thabamedia', 'azarimedia']","['martialarts', 'assassin', 'womanwithgun']",2015
250124,The Diary of a Teenage Girl,"['belpowley', 'kristenwiig', 'alexanderskarsgã¥rd']",['marielleheller'],"['drama', 'romance']","['caviarfilms', 'coldironpictures', 'archergray']","['17s', 'teenagegirl', 'oldermanyoungerwomanrelationship']",2015
290637,Pay the Ghost,"['nicolascage', 'sarahwaynecallies', 'veronicaferres']",['uliedel'],"['horror', 'thriller']","['voltagefilms', 'midnightkitchenproductions']","['halloween', 'police', 'revenge']",2015
244458,The Voices,"['ryanreynolds', 'gemmaarterton', 'annakendrick']",['marjanesatrapi'],"['horror', 'thriller', 'comedy']","['studiobabelsberg', 'mandalayvision', '184privatedefensecontractors']","['violence', 'psychiatrist', 'dark']",2015
308504,Last Knights,"['cliveowen', 'morganfreeman', 'akselhennie']",['kazuakikiriya'],"['action', 'adventure']","['czechangloproductions', 'lukaproductions']","['loyalty', 'emperor', 'castle']",2015
157843,Queen of the Desert,"['nicolekidman', 'jamesfranco', 'robertpattinson']",['wernerherzog'],"['drama', 'history']","['benaroyapictures', 'hfilms', 'raslancompanyofamerica']","['middleeast', 'persia', 'adventurer']",2015
275601,Ricki and the Flash,"['merylstreep', 'kevinkline', 'mamiegummer']",['jonathandemme'],"['comedy', 'drama', 'music']","['columbiatristar', 'clinicaestetico', 'lstarcapital']","['homophobia', 'rockstar', 'aging']",2015
290762,Miss You Already,"['drewbarrymore', 'tonicollette', 'dominiccooper']",['catherinehardwicke'],"['comedy', 'drama', 'romance']","['sfilms', 'newspartafilms']","['femalefriendship', 'music', 'friendship']",2015
251516,Kung Fury,"['davidsandberg', 'jormataccone', 'leopoldnilsson']",['davidsandberg'],"['action', 'comedy', 'sciencefiction']",['laserunicorns'],"['videogame', 'martialarts', 'kungfu']",2015
324807,A Bigger Splash,"['tildaswinton', 'matthiasschoenaerts', 'ralphfiennes']",['lucaguadagnino'],"['crime', 'drama', 'mystery']","['studiocanal', 'ministeroperibenieleattivitã\xa0culturalimibac', 'frenesyfilmcompany', 'sensicontemporaneicinemaeaudiovisivo', 'cotafilm']","['italy', 'fish', 'rockstar']",2015
252512,While We're Young,"['benstiller', 'naomiwatts', 'adamdriver']",['noahbaumbach'],"['drama', 'comedy']","['scottrudinproductions', 'a24']","['fatherinlaw', 'marriage', 'documentaryfilmmaking']",2015
257091,Get Hard,"['willferrell', 'kevinhart', 'alisonbrie']",['etancohen'],['comedy'],"['garysanchezproductions', 'warnerbros']","['prison', 'training', 'framed']",2015
347969,The Ridiculous 6,"['adamsandler', 'taylorlautner', 'stevebuscemi']",['frankcoraci'],"['comedy', 'western']",['happymadisonproductions'],['wildwest'],2015
237756,Kill Me Three Times,"['teresapalmer', 'simonpegg', 'lukehemsworth']",['krivstenders'],"['comedy', 'thriller']","['parabolicpictures', 'stablewayentertainment', 'cargofilms', 'mediahousecapital']","['assassin', 'darkcomedy']",2015
245168,Suffragette,"['careymulligan', 'helenabonhamcarter', 'merylstreep']",['sarahgavron'],"['drama', 'history']","['rubyfilms', 'pathã©', 'film4']","['londonengland', 'biography', 'feminist']",2015
311291,45 Years,"['charlotterampling', 'tomcourtenay', 'dollywells']",['andrewhaigh'],['drama'],['thebureau'],"['dancing', 'brokenengagement', 'wifehusbandrelationship']",2015
301351,We Are Your Friends,"['zacefron', 'emilyratajkowski', 'wesbentley']",['maxjoseph'],"['drama', 'music', 'romance']",['workingtitlefilms'],['dj'],2015
248574,Barely Lethal,"['haileesteinfeld', 'sophieturner', 'jessicaalba']",['kylenewman'],"['adventure', 'action', 'comedy']",['a24'],"['assassin', 'highschool']",2015
225728,Macbeth,"['michaelfassbender', 'marioncotillard', 'paddyconsidine']",['justinkurzel'],"['history', 'drama', 'war']","['studiocanal', 'seesawfilms', 'creativescotland', 'film4', 'antoncapitalentertainmentace']","['scotland', 'shakespeare', 'medieval']",2015
326425,Extraction,"['brucewillis', 'ginacarano', 'kellanlutz']",['stevencmiller'],"['action', 'thriller']","['emmettfurlafilms', 'oasisfilms', 'apertureentertainment', 'twirlyfilmslimited']","['terrorist', 'kidnapping', 'exciaagent']",2015
342474,Jenny's Wedding,"['katherineheigl', 'tomwilkinson', 'alexisbledel']",['maryagnesdonoghue'],"['comedy', 'drama']","['mmproductions', 'mercedmediapartners', 'palmstarmedia']",['womandirector'],2015
277217,Descendants,"['booboostewart', 'dovecameron', 'keeganconnortracy']",['kennyortega'],"['music', 'action', 'adventure']",['waltdisneytelevision'],"['fairytale', 'villain', 'teenmovie']",2015
207936,Tumbledown,"['joemanganiello', 'jasonsudeikis', 'blythedanner']",['seanmewshaw'],"['music', 'romance', 'comedy']","['echofilms', 'bronstudios', 'hahnscape']","['widow', 'biography', 'writer']",2015
250734,Far from the Madding Crowd,"['careymulligan', 'matthiasschoenaerts', 'michaelsheen']",['thomasvinterberg'],"['romance', 'drama']","['foxsearchlightpictures', 'dnafilms', 'bbcfilms']","['sheep', 'ruralsetting', 'housekeeper']",2015
268238,The Second Best Exotic Marigold Hotel,"['devpatel', 'judidench', 'richardgere']",['johnmadden'],"['drama', 'comedy']","['participantmedia', 'foxsearchlight', 'blueprintpictures']","['india', 'retirementhome']",2015
256962,Little Boy,"['jakobsalvati', 'emilywatson', 'caryhiroyukitagawa']",['alejandromonteverde'],"['comedy', 'drama', 'war']",['metanoiafilms'],"['japanese', 'worldwarii', 'spirituality']",2015
322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,"['nolannorth', 'troybaker', 'diedrichbader']",['brandonvietti'],"['action', 'adventure', 'animation']",['warnerbrosanimation'],"['dccomics', 'basedoncomic', 'superpowers']",2015
222936,Aloha,"['bradleycooper', 'emmastone', 'rachelmcadams']",['cameroncrowe'],"['adventure', 'comedy', 'romance']","['columbiapictures', 'vinylfilms', 'regencyenterprises', 'sonypicturesentertainmentspe', 'ratpacentertainment']","['lovetriangle', 'hawaii', 'satellite']",2015
316002,Accidental Love,"['jakegyllenhaal', 'jessicabiel', 'jamesmarsden']","['davidorussell', 'stephengreene']","['romance', 'comedy']",['kjammedia'],"['onenightstand', 'romanticcomedy', 'accidentallove']",2015
10317,Our Brand Is Crisis,"['sandrabullock', 'anthonymackie', 'billybobthornton']",['davidgordongreen'],"['drama', 'comedy']","['participantmedia', 'smokehousepictures']","['bolivia', 'woman', 'politicalcampaign']",2015
334538,Into the Forest,"['ellenpage', 'evanrachelwood', 'maxminghella']",['patriciarozema'],"['drama', 'sciencefiction']","['rhombusmedia', 'bronstudios']","['femalenudity', 'rape', 'fire']",2015
306947,The Invitation,"['michielhuisman', 'loganmarshallgreen', 'tammyblanchard']",['karynkusama'],['thriller'],['pandastormpictures'],"['suicide', 'psychologicalthriller', 'womandirector']",2015
382517,Open Season: Scared Silly,"['garrychalk', 'kathleenbarr', 'willatownsend']",['davidfeiss'],"['animation', 'comedy', 'family']",['sonypicturesanimation'],"['bear', 'openseason', 'elliot']",2015
310133,Cop Car,"['kevinbacon', 'jamesfreedsonjackson', 'hayswellford']",['jonwatts'],['thriller'],"['parkpictures', 'audaxfilms', 'darkartsfilm', 'endcue']","['sheriff', 'colorado', 'murder']",2015
288036,Sleeping with Other People,"['jasonsudeikis', 'alisonbrie', 'adamscott']",['leslyeheadland'],['comedy'],"['sidneykimmelentertainment', 'garysanchezproductions', 'imglobal']","['sex', 'cheating', 'love']",2015
331781,Amy,"['amywinehouse', 'markronson', 'tonybennett']",['asifkapadia'],"['documentary', 'music']","['onthecornerfilms', 'universalmusic']","['jazz', 'drugaddiction', 'overdose']",2015
253161,Madame Bovary,"['miawasikowska', 'ezramiller', 'lauracarmichael']",['sophiebarthes'],['drama'],"['acompanyfilmproduktionsgesellschaft', 'alephmotionpictures', 'adenfilm']","['perioddrama', 'socialstatus', 'extramaritalaffair']",2015
312831,The Hallow,"['josephmawle', 'bojananovakoviä‡', 'michaelmcelhatton']",['corinhardy'],"['fantasy', 'horror']","['prescience', 'bordscannannaheireannirishfilmboard', 'fantasticfilms', 'altitudefilmentertainment', 'occupantentertainment']","['baby', 'fairytale', 'tree']",2015
316322,Barbie in Princess Power,"['brittirvin', 'michaelkopsa', 'kellysheridan']",['zekenorton'],"['family', 'animation']",['mattelplaygroundproductions'],"['barbie', 'princess', 'superpowers']",2015
301846,Howl,"['edspeleers', 'shaunamacdonald', 'elliotcowan']",['paulhyett'],['horror'],['starchildpictures'],"['england', 'fire', 'conductor']",2015
306745,Freeheld,"['juliannemoore', 'ellenpage', 'stevecarell']",['petersollett'],"['romance', 'drama']","['doublefeaturefilms', 'endgameentertainment', 'highfrequencyentertainment']","['newjersey', 'equality', 'lesbianrelationship']",2015
332340,Man Up,"['simonpegg', 'lakebell', 'rorykinnear']",['benpalmer'],"['romance', 'comedy']","['bigtalkproductions', 'studiocanal']","['bowling', 'blinddate', 'party']",2015
292431,Love,"['karlglusman', 'aomimuyock', 'klarakristin']",['gasparnoã©'],"['drama', 'romance']","['wildbunch', 'lescinã©masdelazone', 'rectangleproductions', 'scopepictures', 'rtfeatures']","['paris', 'sex', 'sexuality']",2015
300693,Truth,"['robertredford', 'cateblanchett', 'elisabethmoss']",['jamesvanderbilt'],['drama'],"['echolakeentertainment', 'ratpacentertainment', 'mythologyentertainmentii']","['document', 'biography', 'tvreporter']",2015
333381,Return to Sender,"['rosamundpike', 'rumerwillis', 'nicknolte']",['fouadmikati'],['thriller'],"['voltagepictures', 'arrowfilms', 'boopictures']","['date', 'prison', 'nurse']",2015
256924,Danny Collins,"['alpacino', 'annettebening', 'jennifergarner']",['danfogelman'],"['comedy', 'drama', 'music']","['bigindiepictures', 'shivhanspictures']","['rockstar', 'middleage']",2015
253414,Rock the Kasbah,"['billmurray', 'zooeydeschanel', 'brucewillis']",['barrylevinson'],"['comedy', 'music', 'war']","['shangrilaentertainment', 'qedinternational', 'dunefilms', 'ventureforth']","['jealousy', 'exboyfriend', 'afghanistan']",2015
254172,Fathers and Daughters,"['amandaseyfried', 'kylierogers', 'russellcrowe']",['gabrielemuccino'],['drama'],"['andrealeonefilms', 'fearofgodfilms', 'bustedsharkproductions']","['widow', 'mentalbreakdown', 'family']",2015
320588,"Hello, My Name Is Doris","['sallyfield', 'maxgreenfield', 'bethbehrs']",['michaelshowalter'],"['comedy', 'drama', 'romance']","['redcrownproductions', 'havenentertainment']","['sexualfantasy', 'eccentric', 'coworker']",2015
157544,The Vatican Tapes,"['oliviataylordudley', 'michaelpeã±a', 'djimonhounsou']",['markneveldine'],"['thriller', 'horror']","['lakeshoreentertainment', 'lionsgate', 'h2fentertainment', 'pantelionfilms']","['exorcism', 'antichrist', 'exorcist']",2015
283235,99 Homes,"['andrewgarfield', 'lauradern', 'michaelshannon']",['raminbahrani'],['drama'],"['imagenationabudhabifz', 'hydeparkentertainment', 'broadgreenpictures', 'noruzfilms']","['florida', 'motel', 'finances']",2015
243938,Hot Tub Time Machine 2,"['robcorddry', 'craigrobinson', 'clarkduke']",['stevepink'],['comedy'],"['paramountpictures', 'metrogoldwynmayermgm']","['timetravel', 'sequel', 'hottub']",2015
86835,Knight of Cups,"['christianbale', 'cateblanchett', 'natalieportman']",['terrencemalick'],"['romance', 'drama']","['waypointentertainment', 'dogwoodfilms']","['celebrity', 'money', 'temptation']",2015
254905,Manglehorn,"['alpacino', 'chrismessina', 'hollyhunter']",['davidgordongreen'],['drama'],['worldviewentertainment'],"['cat', 'smalltown', 'texas']",2015
309242,Mississippi Grind,"['ryanreynolds', 'benmendelsohn', 'siennamiller']","['ryanfleck', 'annaboden']",['drama'],"['electriccityentertainment', 'sycamorepictures', 'gowanusprojections']","['poker', 'gambling', 'casino']",2015
332502,400 Days,"['caitylotz', 'brandonrouth', 'tomcavanagh']",['mattosterman'],"['mystery', 'sciencefiction', 'thriller']",['newartistsalliance'],"['spacecraft', 'experiment', 'simulation']",2015
286192,Lava,"['napuagreig', 'kuanatorreskahele']",['jamesfordmurphy'],"['animation', 'comedy', 'family']",['pixaranimationstudios'],"['volcano', 'romance', 'short']",2015
338676,Extinction,"['matthewfox', 'jeffreydonovan', 'quinnmccolgan']",['miguelãngelvivas'],"['drama', 'horror', 'sciencefiction']","['vacafilms', 'lafermeproductions', 'laokoonfilmgroup', 'ombrafilms', 'telefã³nicastudios']","['mutant', 'thriller', 'zombie']",2015
330982,The Childhood of a Leader,"['bã©rã©nicebejo', 'liamcunningham', 'robertpattinson']",['bradycorbet'],"['mystery', 'drama', 'horror']","['heppfilm', 'bowandarrowentertainment', 'filmteam', 'broncapitalpartners']","['france', 'fascism', '11s']",2015
232572,A Walk in the Woods,"['robertredford', 'nicknolte', 'emmathompson']",['kenkwapis'],"['drama', 'adventure', 'comedy']","['wildwoodenterprises', 'routeonefilms']","['mountain', 'hiking', 'backpacker']",2015
112454,Clown,"['peterstormare', 'lauraallen', 'elizabethwhitmere']",['jonwatts'],['horror'],"['zedfilmworks', 'crosscreekpictures', 'vertebrafilms', 'ps26']","['clown', 'boy', 'murder']",2015
243940,The Lazarus Effect,"['oliviawilde', 'markduplass', 'donaldglover']",['davidgelb'],"['thriller', 'horror']","['lionsgate', 'blumhouseproductions', 'chapteronefilms']","['terror', 'experiment', 'afterlife']",2015
321528,Batman vs. Robin,"['jasonomara', 'stuartallan', 'davidmccallum']",['jayoliva'],"['action', 'adventure', 'animation']","['warnerbrosanimation', 'dcentertainment']","['dccomics', 'gothamcity', 'basedoncomic']",2015
317744,Careful What You Wish For,"['dermotmulroney', 'kandysemcclure', 'isabellucas']",['elizabethallenrosenbaum'],['thriller'],"['hydeparkentertainment', 'troikapictures', 'amasiaentertainment', 'mercedmediapartners', 'roberimedia']","['murder', 'neighbor', 'olderwomanyoungermanrelationship']",2015
239573,Unfinished Business,"['vincevaughn', 'davefranco', 'jamesmarsden']",['kenscott'],['comedy'],"['studiobabelsberg', 'regencyenterprises', 'escapeartists', 'newregencypictures']","['europe', 'businesstrip']",2015
167810,Lost River,"['christinahendricks', 'saoirseronan', 'evamendes']",['ryangosling'],"['fantasy', 'thriller']","['boldfilms', 'marcplattproductions', 'phantasma']","['underworld', 'lostcity']",2015
334527,Criminal Activities,"['danstevens', 'johntravolta', 'michaelpitt']",['jackieearlehaley'],"['thriller', 'crime', 'drama']","['neeneeproductions', 'capacitypictures', 'maydaymovies']","['mobster', 'moneyproblems', 'borrow']",2015
300153,Life,"['robertpattinson', 'danedehaan', 'joeledgerton']",['antoncorbijn'],['drama'],['seesawfilms'],"['jamesdean', 'magazine', 'biography']",2015
228203,"McFarland, USA","['kevincostner', 'ramirorodriguez', 'carlospratts']",['nikicaro'],['drama'],"['waltdisneypictures', 'mayhempictures']","['california', 'smalltown', 'coach']",2015
278236,X+Y,"['asabutterfield', 'rafespall', 'sallyhawkins']",['morganmatthews'],['drama'],"['originalpictures', 'headgearfilms', 'minnowfilms']","['autism', 'childprodigy', 'mathematics']",2015
276839,Home Sweet Hell,"['katherineheigl', 'patrickwilson', 'jordanabrewster']",['anthonyburns'],"['drama', 'comedy']","['darkoentertainment', 'passcodeentertainment', 'donnybrook4productions']","['wife', 'murder', 'darkcomedy']",2015
326215,Ooops! Noah is Gone...,"['taraflynn', 'alanstanford', 'martinsheen']","['tobygenkel', 'seanmccormack']","['animation', 'adventure', 'comedy']","['skylineentertainment', 'moetionfilms', 'ulyssesfilmproduktion', 'fabriquedimages']","['adventure', 'animal', 'noahsark']",2015
318256,Hot Girls Wanted,"['rachelbernard', 'belleknox', 'tressasilguero']","['jillbauer', 'ronnagradus']",['documentary'],['twototangleproductions'],"['pornostar', 'craigslist', 'womandirector']",2015
299245,The Gallows,"['cassidygifford', 'ryanshoos', 'pfeiferbrown']","['traviscluff', 'chrislofing']","['horror', 'thriller']","['newlinecinema', 'blumhouseproductions', 'management36', 'tremendumpictures']","['gallows', 'highschool', 'tragedy']",2015
333344,Dirty Weekend,"['matthewbroderick', 'aliceeve', 'philburke']",['neillabute'],"['drama', 'comedy']",['horsethiefpictures'],"['sex', 'hotel', 'airport']",2015
357096,I Spit on Your Grave III: Vengeance is Mine,"['sarahbutler', 'jenniferlandon', 'dougmckeon']",['rdbraunstein'],"['horror', 'thriller']",['cinetelfilms'],"['malenudity', 'rape', 'detective']",2015
309299,Experimenter,"['petersarsgaard', 'winonaryder', 'edoardoballerini']",['michaelalmereyda'],"['history', 'drama']","['fjproductions', 'bbfilmproductions']","['experiment', 'psychology', 'biography']",2015
314385,By the Sea,"['angelinajolie', 'bradpitt', 'mã©lanielaurent']",['angelinajolie'],"['drama', 'romance']","['planbentertainment', 'joliepas', 'pellikola']","['france', 'hotel', '17s']",2015
333596,Woodlawn,"['cthomashowell', 'seanastin', 'jonvoight']","['andrewerwin', 'jonerwin']",['drama'],['sonypictures'],"['sport', 'racism']",2015
361042,The Hollow,"['stephaniehunt', 'sarahdugdale', 'alishanewton']",['sheldonwilson'],"['horror', 'tvmovie']",['sonarentertainment'],"['monster', 'island', 'halloween']",2015
353686,Visions,"['islafisher', 'ansonmount', 'gillianjacobs']",['kevingreutert'],"['thriller', 'horror']","['blumhouseproductions', 'chapteronefilms']","['horror', 'vision', 'pregnant']",2015
318954,Beyond the Mask,"['andrewcheney', 'johnrhysdavies', 'karakillmer']",['chadburns'],['action'],['burnsfamilystudios'],['mercenary'],2015
