id,popularity,original_title,cast,director,genres,production_companies,vote_average,keywords
309242,0.649628,"[1073, 7403]","[387, 3521, 1391]","[6417, 9730]",[1],"[4938, 10378, 23263]",5.7,"[886, 327, 268]"
332502,0.644786,[210],"[4433, 4434, 4435]",[21074],"[12, 9, 4]",[2225],4.2,"[961, 239, 11128]"
286192,0.640151,[5330],"[15635, 15636]",[21075],"[13, 2, 10]",[193],7.3,"[2410, 7, 726]"
338676,0.606113,[5331],"[2891, 4436, 15637]",[21076],"[1, 5, 9]","[23264, 23265, 23266]",5.3,"[189, 4, 129]"
330982,0.604928,"[7404, 5332]","[5833, 2900, 1008]",[3560],"[12, 1, 5]","[23267, 10379, 23268]",3.6,"[248, 2286, 11129]"
232572,0.602165,"[1347, 1074]","[242, 413, 646]",[2178],"[1, 6, 2]","[1302, 23269]",5.4,"[465, 5121, 7065]"
112454,0.599751,[1521],"[1399, 15638, 15639]",[9721],[5],"[6721, 2614, 10380]",5.2,"[1521, 170, 44]"
243940,0.599655,"[7405, 2752]","[1011, 2090, 5834]",[9731],"[4, 5]","[96, 289, 10381]",4.9,"[172, 239, 808]"
321528,0.589472,"[355, 520, 1522]","[8416, 8417, 15640]",[1644],"[3, 6, 13]","[185, 2621]",6.8,"[46, 11130, 279]"
317744,0.586735,"[11799, 798]","[911, 8418, 4437]",[6418],[4],"[2620, 6722, 10382]",5.4,"[44, 962, 27001]"
239573,0.577814,"[7406, 1724]","[587, 4438, 506]",[9732],[2],"[393, 56, 1167]",4.9,"[2685, 11131]"
167810,0.570743999999999,"[296, 569]","[2442, 1565, 830]",[692],"[11, 4]","[1048, 1051, 23270]",5.7,"[1088, 27002]"
334527,0.560743999999999,"[1523, 11800]","[2901, 175, 3525]",[4541],"[4, 8, 1]","[23271, 23272, 23273]",5.9,"[1496, 11132, 27003]"
300153,0.560423,[127],"[1008, 5835, 1792]",[4774],[1],[3150],5.9,"[27004, 3984, 38]"
228203,0.553238,"[11801, 177]","[231, 15641, 8419]",[6419],[1],"[27, 6723]",7.4,"[132, 100, 2863]"
278236,0.5478270000000001,[11802],"[5836, 4439, 1797]",[21077],[1],"[6724, 1666, 23274]",6.0,"[1190, 2686, 3985]"
276839,0.546458,"[208, 1524, 381]","[1009, 913, 3526]",[21078],"[1, 2]","[6725, 23275, 23276]",4.9,"[1089, 44, 614]"
326215,0.542568,"[11803, 5333, 1349]","[15642, 15643, 914]","[21079, 21080]","[13, 6, 2]","[23277, 23278, 23279]",5.7,"[6, 879, 27005]"
318256,0.532239,"[972, 399, 1525]","[15644, 15645, 15646]","[21081, 21082]",[20],[23280],5.9,"[5136, 27006, 28]"
299245,0.532205,[5334],"[15647, 15648, 15649]","[21083, 21084]","[5, 4]","[26, 289, 6726]",5.0,"[5334, 54, 7066]"
333344,0.52985,"[1075, 1990]","[443, 1575, 15650]",[2179],"[1, 2]",[10383],4.8,"[22, 105, 407]"
357096,0.527957,"[5335, 1350, 297]","[4440, 15651, 8420]",[9733],"[5, 4]",[2622],5.0,"[90, 59, 50]"
309299,0.526642,[11804],"[1115, 366, 8421]",[9734],"[23, 1]","[10384, 10385]",6.9,"[239, 1379, 38]"
314385,0.524315,[196],"[333, 275, 2091]",[333],"[1, 7]","[1300, 10386, 23281]",5.4,"[248, 105, 169]"
333596,0.52025,[7407],"[2448, 915, 539]","[6420, 6421]",[1],[1169],6.8,"[30, 2287]"
333596,0.52025,[7407],"[2448, 915, 539]","[6420, 6421]",[1],[1169],6.8,"[30, 2287]"
361042,0.516954,[4142],"[15652, 15653, 15654]",[9735],"[5, 57]",[23282],5.1,"[52, 94, 159]"
353686,0.515401,[7408],"[2449, 8422, 2902]",[4775],"[4, 5]","[289, 10381]",5.5,"[5, 4354, 3986]"
318954,0.514735,"[675, 264]","[15655, 3527, 15656]",[21085],[3],[23283],6.2,[864]
252164,0.5048279999999989,[11805],"[2092, 15657, 15658]",[21086],"[1, 4]","[719, 10387, 23284]",5.0,"[737, 5137, 3987]"
360784,0.5024890000000001,[4143],"[2892, 15659, 8423]","[21087, 21088]","[4, 5]","[10388, 15]",6.5,"[187, 1238, 225]"
336313,0.49726499999999996,"[381, 400]","[905, 2903, 8424]","[9736, 9737]","[11, 2, 13]","[6727, 10389]",4.3,"[11133, 2070, 381]"
336313,0.49726499999999996,"[381, 400]","[905, 2903, 8424]","[9736, 9737]","[11, 2, 13]","[6727, 10389]",4.3,"[11133, 2070, 381]"
240483,0.48635100000000003,"[799, 11806]","[2093, 317, 4441]",[6422],"[6, 9, 3]","[1052, 4939, 10390]",4.9,"[1553, 799]"
321494,0.482422,"[42, 626, 7409]","[5837, 15660, 15661]",[3757],[3],"[3860, 4940, 10391]",4.7,"[82, 47, 55]"
264337,0.475473,"[11807, 4144]","[15662, 5838, 508]",[3077],"[3, 1, 10]","[3865, 23285, 23286]",6.6,"[27007, 11134, 27008]"
289716,0.474788,"[293, 2753, 3341]","[2094, 8425, 4442]",[21089],[1],"[1303, 10392, 4941]",5.8,"[27009, 27010]"
296065,0.4746260000000001,"[101, 5336]","[15663, 15664, 15665]",[9738],"[5, 4]",[23287],5.6,"[264, 7067, 165]"
337029,0.473344,[677],"[696, 2092, 2450]",[2563],"[5, 4]","[4942, 10393, 10394]",4.5,[677]
337029,0.473344,[677],"[696, 2092, 2450]",[2563],"[5, 4]","[4942, 10393, 10394]",4.5,[677]
317952,0.471393,"[11808, 521]","[15666, 15667]",[21090],"[1, 20]","[10395, 23288]",7.5,"[226, 1786, 817]"
325358,0.471091,[11809],"[15668, 15669, 15670]","[2564, 2565]",[2],"[1304, 10396]",4.4,"[616, 11135]"
340275,0.470124,[11810],"[15671, 2904, 831]",[766],"[17, 1, 8]","[1913, 10347]",5.9,[179]
309887,0.467556,"[325, 11811, 7410]","[1120, 475, 8426]",[3758],"[2, 3]","[10397, 6728]",5.8,"[72, 2687]"
302429,0.465707,"[1991, 63]","[2451, 695, 15672]",[9739],"[17, 13, 10]","[718, 34]",6.1,"[784, 39, 290]"
253331,0.46208999999999995,"[137, 342]","[231, 5798, 2902]",[3759],[1],[3866],6.7,"[11136, 2688]"
293771,0.45959700000000003,"[64, 1725]","[3528, 15673, 5820]",[9740],"[5, 9]","[856, 23289, 23290]",4.9,"[1381, 1946, 3444]"
323373,0.454151,[11812],"[8427, 15674, 15675]",[21091],"[2, 5]","[10355, 6729, 10398]",6.5,"[1062, 131, 85]"
323027,0.45293900000000004,"[877, 973, 1726]","[1400, 5839, 15676]",[2566],"[3, 13, 11]","[46, 185]",6.9,"[46, 160, 723]"
297806,0.4508720000000001,"[1351, 1727]","[1793, 2452, 5840]",[9741],"[1, 17]","[2224, 4936]",5.6,"[3269, 38, 17]"
253626,0.4501600000000001,"[223, 308]","[318, 4443, 8428]",[3078],"[3, 1, 4]","[1049, 3171, 6719]",5.7,"[617, 1385, 11111]"
354251,0.44426499999999997,[11813],"[5841, 5842, 15677]","[21092, 9742, 9743]","[11, 4, 5]",[23291],6.0,"[1319, 28, 2689]"
257444,0.443525,[170],"[1401, 3529, 15678]",[21093],"[4, 1, 5]","[6730, 6731]",6.1,"[527, 44, 1518]"
355338,0.44283500000000003,"[7411, 382, 401]","[2880, 8366, 1568]",[9744],"[13, 10]","[27, 193]",7.3,"[865, 27011, 156]"
271736,0.4424270000000001,[5337],"[1576, 4444, 243]",[1037],[1],"[69, 206]",5.9,"[38, 30, 27012]"
293970,0.441882,"[570, 399]","[5843, 1402, 8429]",[9745],"[5, 2]","[1911, 23292, 23293]",6.6,"[434, 1063, 2690]"
364067,0.4395979999999989,"[11814, 84]","[414, 15679, 282]",[3079],"[2, 17]","[373, 23294, 23295]",5.4,"[28, 84]"
318922,0.438409,"[308, 237]","[2080, 5844, 5845]",[9746],"[4, 2, 8]","[3867, 23296, 23297]",5.5,"[3984, 17]"
266639,0.43558199999999997,"[11815, 11816]","[8430, 8400, 15680]",[3760],"[1, 17, 6]","[14, 289, 10399]",5.7,"[457, 5138, 5139]"
274504,0.4330729999999989,"[11817, 2342]","[284, 1403, 349]",[21094],"[4, 3, 1]","[3172, 23298]",4.8,"[18, 28]"
244316,0.429892,[7412],"[506, 1404, 442]",[9747],"[3, 5, 4]","[23299, 4943, 23300]",5.0,"[5140, 500, 678]"
352208,0.427116,"[11818, 727]","[1258, 15681, 15682]",[1258],[20],"[10400, 23301]",7.2,"[1064, 427, 248]"
283587,0.424813,"[7413, 4145]","[2095, 15683, 15684]",[9748],"[1, 25]","[513, 277, 10375]",7.5,"[178, 18, 27013]"
311539,0.42316099999999995,"[84, 5, 197]","[1259, 15685, 15686]","[21095, 21096, 21097]",[5],[3868],5.6,"[560, 84, 7380]"
277713,0.42178999999999994,"[5338, 878]","[2096, 15687, 8431]",[9749],[1],"[23302, 23303, 23304]",7.1,"[4291, 2866, 27014]"
344854,0.415041,[11819],"[15688, 8432, 15689]",[21098],"[4, 5]","[6732, 4944, 663]",5.5,"[737, 267, 27015]"
234212,0.41491300000000003,[11820],"[832, 3530, 15690]",[21099],"[4, 5]","[1053, 87, 6733]",5.0,"[50, 322, 323]"
283596,0.4128770000000001,"[280, 11821, 11822]","[1121, 646, 1405]",[1121],"[4, 1, 2]","[6734, 23305, 23306]",5.7,"[18, 614, 152]"
250225,0.41250299999999995,"[4146, 7414]","[15691, 15692, 15693]",[9750],[1],"[10401, 6735]",5.8,"[11137, 2285, 1092]"
339145,0.405095,"[144, 309]","[8433, 3531, 15694]",[21100],[1],[23307],6.2,[28]
323660,0.404511,"[2335, 7415]","[2453, 15695, 15696]",[21101],"[11, 3, 6]",[374],3.8,"[623, 577, 27016]"
308638,0.40223600000000004,[492],"[581, 506, 2888]","[21102, 21103]","[1, 2]","[2623, 23308, 23309]",4.2,[5141]
359983,0.250209,"[800, 3355, 198]","[5846, 2905, 15697]",[21104],"[10, 57, 13]",[1054],5.9,[27017]
327528,0.396791,"[1992, 250]","[318, 4445, 15698]",[21105],"[1, 17]","[10402, 23310]",6.8,"[994, 38, 1320]"
306964,0.393642,"[1526, 159]","[5847, 5848, 15699]","[3080, 21106, 9751]",[5],"[4945, 23311]",5.3,"[79, 18, 159]"
362185,0.391326,[11823],"[2097, 2906, 1122]","[21107, 21108]","[4, 3, 1]","[23312, 23313, 23314]",5.4,"[173, 72, 1760]"
94365,0.386529,"[1993, 5339, 570]","[8434, 5849, 15700]",[6423],[5],[6736],3.5,"[1691, 47, 385]"
291272,0.382997,[1527],"[4446, 5850, 15701]",[21109],[5],"[2624, 3173]",5.5,"[172, 3264, 60]"
324963,0.7128899999999989,"[52, 402, 1215]","[15702, 15703, 15704]","[21110, 3761]","[13, 10, 11]",[6716],7.0,"[344, 263]"
342927,0.378836,"[5340, 1076, 1216]","[8435, 8436, 8437]",[3762],"[9, 3, 5]","[374, 3869]",3.8,"[52, 963, 2381]"
342927,0.378836,"[5340, 1076, 1216]","[8435, 8436, 8437]",[3762],"[9, 3, 5]","[374, 3869]",3.8,"[52, 963, 2381]"
361159,0.37668,"[2754, 11824, 520]","[8438, 5851, 15705]",[21111],"[5, 3]","[3870, 23315]",3.3,"[2687, 7068, 129]"
351964,0.3748530000000001,[11825],"[8439, 15706, 1260]",[21112],"[2, 7]","[23316, 23317, 23318]",5.9,"[53, 67, 91]"
362057,0.37288899999999997,[7416],"[8440, 8441, 8442]","[6424, 6425]","[1, 5, 4]","[289, 1304, 1908]",5.0,"[426, 1947, 960]"
362057,0.37288899999999997,[7416],"[8440, 8441, 8442]","[6424, 6425]","[1, 5, 4]","[289, 1304, 1908]",5.0,"[426, 1947, 960]"
137333,0.371145,[7417],"[2907, 8443, 8444]",[6426],"[4, 1, 9]",[10403],6.1,"[246, 396, 2394]"
137333,0.371145,[7417],"[2907, 8443, 8444]",[6426],"[4, 1, 9]",[10403],6.1,"[246, 396, 2394]"
57876,0.369529,[7418],"[15707, 15708, 15709]",[9752],"[5, 4, 9]",[10404],4.4,"[724, 11138]"
339533,0.369108,"[5311, 7357, 11826]","[15710, 15711, 8445]",[21113],"[57, 3, 9]",[374],3.7,"[2427, 338, 10]"
306482,0.36743400000000004,[11827],"[2098, 8446, 15712]",[21114],"[4, 1]","[10405, 4929, 23319]",5.8,"[525, 2064, 1548]"
245846,0.36590100000000003,[11828],"[181, 1798, 2099]",[21115],"[1, 4]",[1171],5.0,"[357, 7056, 27018]"
330112,0.329164,[11829],"[476, 4409, 1012]",[21116],"[1, 7, 2]","[1666, 10406, 23320]",5.9,"[98, 115, 7]"
322766,0.35982600000000003,"[1217, 11830]","[1799, 2908, 2909]",[21117],"[8, 1, 4]","[2625, 6737]",5.4,"[44, 7069, 57]"
361931,0.35765399999999997,[11831],[15713],[21118],[20],"[10372, 23321]",6.5,"[38, 1497, 27019]"
318224,0.357614,"[2755, 7419, 7420]","[3532, 5852, 2910]",[2910],[20],"[3174, 4946, 23322]",7.8,"[2288, 7420]"
309503,0.357567,[11832],"[913, 1800, 697]",[21119],"[4, 1]","[3871, 23323, 23324]",5.5,[28]
348811,0.35651900000000003,"[25, 7421]","[2906, 698, 15714]",[9753],"[25, 3]","[23325, 23326, 23327]",4.9,"[78, 346]"
310135,0.354624,"[5341, 680]","[15715, 15716, 2100]","[21120, 21121, 21122]","[6, 3, 2]","[4945, 6729, 23328]",6.6,"[234, 70, 385]"
355111,0.350858,"[679, 341, 5342]","[2089, 15717, 8447]",[9754],"[13, 17, 10]",[3175],6.3,"[491, 27020]"
335866,0.350599,[4147],"[3533, 8448, 8449]","[21123, 21124]","[1, 5, 9]","[10407, 23329]",6.1,"[737, 5697, 1549]"
335970,0.34779699999999997,"[1218, 7422, 1217]","[1577, 8450, 3534]",[6427],[2],[257],4.2,[3988]
310121,0.344549,"[4148, 2343, 1219]","[2896, 15718, 8451]",[21125],"[1, 2]","[10408, 10409, 10410]",6.2,"[863, 85]"
324308,0.5740310000000001,"[3342, 5314, 42]","[15719, 15720, 8452]",[2910],[20],"[1476, 3174, 6738]",6.2,"[956, 1242, 23]"
326923,0.33929699999999996,"[7423, 137, 309]","[5853, 15721, 15722]",[21126],"[1, 57]","[6739, 23330]",5.9,"[67, 635, 27021]"
356842,0.5114310000000001,[4149],"[8453, 2454, 4447]",[21127],[4],"[75, 10362, 23331]",5.9,"[107, 962, 7935]"
339530,0.336453,"[3356, 11833]","[4448, 4449, 15723]",[3081],"[9, 3, 5]",[4947],5.1,"[178, 52, 47]"
331190,0.336107,[5343],"[1567, 2911, 8454]",[6428],"[8, 1, 4]","[10411, 10412, 10413]",5.7,"[173, 291, 44]"
331190,0.336107,[5343],"[1567, 2911, 8454]",[6428],"[8, 1, 4]","[10411, 10412, 10413]",5.7,"[173, 291, 44]"
395883,0.333656,[11834],"[303, 5854, 475]",[21128],"[3, 9]",[10414],4.7,"[1715, 5787, 27022]"
356300,0.332921,"[1528, 5344, 3357]","[8455, 3535, 2455]",[21129],[2],[23332],4.7,"[100, 11139, 7052]"
218784,0.330968,"[7424, 2344]","[5855, 15724, 5856]",[21130],"[9, 2, 5]","[21, 3160]",5.6,"[100, 49, 123]"
310137,0.330484,[7425],"[8456, 5857, 15725]",[21131],"[4, 5]",[23333],5.4,"[72, 1517, 55]"
342917,0.329776,"[355, 7426, 52]","[5858, 8411, 5859]",[9755],"[3, 13, 10]",[185],6.1,"[46, 7070, 160]"
296130,0.32706599999999997,[11835],"[1013, 15726, 15727]",[21132],"[9, 5]","[23334, 23335]",4.2,"[27023, 27024, 27025]"
327418,0.32705,"[355, 7426, 879]","[5859, 5858, 8457]",[9755],"[3, 13, 10]",[185],5.8,[723]
328869,0.324515,[11836],"[1011, 699, 2898]",[21133],[1],[2224],6.4,"[2011, 28]"
329829,0.39018800000000003,"[144, 262]","[15728, 2456, 3531]",[21134],"[1, 23, 7]","[23336, 23337, 6740]",6.1,"[92, 3989, 340]"
330544,0.322653,[11837],"[1801, 8458, 2457]",[21135],"[1, 17, 57]","[1669, 10415, 453]",5.9,"[27026, 28]"
299551,0.32264,"[11838, 11839]","[4450, 8459, 15729]",[21136],[5],"[1304, 23338]",5.3,"[239, 1379, 2289]"
207270,0.30035,[11840],"[2097, 8460, 15730]",[21137],"[4, 5]","[23339, 23340, 23341]",4.2,"[33, 50, 900]"
284286,0.307395,"[7427, 1352]","[916, 317, 8461]",[3763],"[7, 2, 1]","[10376, 10416]",5.9,[28]
340816,0.30591599999999997,"[84, 5345]","[917, 3536, 3537]",[21138],"[7, 2]",[23342],5.8,"[517, 2290, 11140]"
331446,0.30134299999999997,"[5346, 4150, 381]","[5860, 2458, 4451]",[4776],"[57, 5, 9]",[374],4.5,"[516, 860, 3990]"
351901,0.300128,"[5347, 7428]","[15731, 8462, 15732]",[21139],"[3, 4]",[773],4.5,"[7071, 10, 27027]"
357681,0.198522,"[11841, 11842]","[275, 15733, 15734]",[21140],[20],[23343],8.0,"[2807, 27028]"
336845,0.298861,"[11843, 5348]","[2912, 15735, 15736]",[21141],"[1, 8]","[23344, 2625, 23345]",6.3,"[72, 291, 7069]"
343795,0.29875100000000004,"[1994, 493]","[1251, 1406, 8463]",[4777],[1],"[946, 10417]",5.7,"[820, 5142]"
343795,0.29875100000000004,"[1994, 493]","[1251, 1406, 8463]",[4777],[1],"[946, 10417]",5.7,"[820, 5142]"
294562,0.298628,[11844],"[918, 8464, 15737]",[6429],"[5, 9, 57]",[2622],5.6,"[52, 189, 5330]"
297556,0.40436300000000003,"[877, 973, 11845]","[915, 647, 2101]",[6430],"[9, 3, 13]","[46, 23346]",6.5,"[46, 279, 5143]"
316885,0.291244,[11846],"[8465, 8466, 8467]",[21142],[1],"[23347, 23348]",5.7,"[45, 1191, 291]"
228973,0.29042399999999996,[11847],"[8468, 15738, 3538]",[21143],"[1, 5, 4]","[603, 23349, 23350]",5.8,"[637, 291, 1074]"
359305,0.309811,"[1995, 5349]","[1006, 1261, 15739]",[21144],"[1, 4, 12]",[3176],7.8,"[45, 1995, 7072]"
329004,0.28626599999999996,[5350],"[8469, 8470, 8471]",[9756],"[1, 9, 4]","[2615, 1052, 4939]",6.4,"[90, 32, 22]"
329004,0.28626599999999996,[5350],"[8469, 8470, 8471]",[9756],"[1, 9, 4]","[2615, 1052, 4939]",6.4,"[90, 32, 22]"
362180,0.28336999999999996,"[571, 11848]","[15740, 15741, 15742]",[21145],[5],"[4948, 23351, 23352]",3.9,"[94, 7073, 129]"
291866,0.280878,[11849],"[15743, 8472, 15744]",[21146],"[5, 9, 4]",[23353],5.5,"[292, 1223, 1946]"
330127,0.27858299999999997,"[400, 140]","[1578, 700, 701]",[21147],"[23, 20, 10]",[23354],5.8,"[1356, 1192, 11141]"
323694,0.277844,"[11850, 1996]","[15745, 15746, 15747]","[21148, 21149]","[5, 2, 7]","[23355, 23356, 23357]",4.8,"[22, 428, 66]"
334028,0.277613,"[1728, 4151]","[5861, 8473, 8474]",[21150],[5],"[4930, 23358]",3.9,"[45, 1493, 55]"
354924,0.277035,"[64, 790]","[15748, 15749, 15750]",[21151],"[5, 4]",[23359],4.6,"[1062, 984, 11142]"
347847,0.270786,[2756],"[4449, 8475, 8476]",[21152],"[9, 5]","[10418, 23360]",3.9,"[166, 2756, 3270]"
295490,0.171829,"[7429, 102]","[3539, 2887, 1579]",[4673],[1],[10419],4.9,[3991]
291865,0.261932,[138],"[15751, 15752, 15753]",[9757],[5],[23361],6.1,"[172, 52, 11143]"
334531,0.26171700000000003,[118],"[509, 8477, 2913]",[9758],[1],"[4943, 10420]",6.9,"[247, 38, 30]"
334531,0.26171700000000003,[118],"[509, 8477, 2913]",[9758],[1],"[4943, 10420]",6.9,"[247, 38, 30]"
324803,0.26004499999999997,[11851],"[4452, 5862, 8478]",[21153],[4],[23362],3.9,[724]
339355,0.202673,"[4152, 11852, 5351]","[8479, 4453, 2102]",[21154],[2],[10421],5.3,[1543]
309304,0.259794,[11853],"[5863, 5864, 1802]",[1880],"[1, 2]","[2226, 23363]",5.6,"[3992, 561, 27029]"
306966,0.256542,"[494, 729]","[4454, 8480, 8481]",[21155],[5],"[23364, 23365, 23366]",5.3,"[2685, 729, 618]"
226458,0.256286,[11854],"[1803, 8482, 8483]",[3764],"[4, 5]","[23367, 10422, 23368]",4.6,[985]
339148,0.255458,"[7391, 2757, 7430]","[2103, 3517, 15754]",[21156],"[7, 2]",[10423],5.4,"[11144, 11145, 28]"
347754,0.248964,[5352],"[5865, 8484, 15755]",[2567],"[5, 4]","[14, 289, 23369]",4.4,"[7074, 27030, 11146]"
317144,0.24759499999999998,[7431],"[5866, 5867, 15756]",[21157],"[1, 4]",[23370],6.4,"[3271, 2391, 3993]"
338928,0.2474260000000001,"[7432, 11855]","[15757, 15758, 15759]",[4778],[20],"[513, 1050, 3177]",5.3,"[1090, 3272, 11147]"
291189,0.24660900000000002,"[11856, 7418]","[828, 2459, 1123]",[21158],"[7, 1, 2]","[3178, 2224]",5.0,"[1523, 7075]"
309425,0.245948,[11857],"[1407, 915, 1580]",[21159],"[11, 1]","[23371, 6741, 10424]",7.4,[2291]
287689,0.24495,"[210, 381]","[3514, 3518, 2432]",[9759],"[57, 2]",[453],6.4,"[5144, 11148, 30]"
325189,0.243691,"[1997, 166]","[8485, 8486, 5861]",[6431],"[2, 17]",[337],6.4,"[54, 2682, 156]"
298582,0.243321,[2345],"[15760, 3540, 15761]",[21160],"[23, 1, 10]",[23372],7.2,"[154, 5145, 38]"
301228,0.24207800000000002,[11858],"[5828, 15762, 1581]",[21161],"[4, 12, 9]",[23373],4.4,[559]
343934,0.242,"[11859, 94, 494]","[15763, 15764, 4455]",[9760],[2],[16],5.6,"[494, 8042, 27031]"
325173,0.23949600000000001,"[2758, 2759]","[1582, 5868, 8487]",[2180],"[8, 3]","[6742, 4949, 10425]",5.0,"[72, 731, 5146]"
325173,0.23949600000000001,"[2758, 2759]","[1582, 5868, 8487]",[2180],"[8, 3]","[6742, 4949, 10425]",5.0,"[72, 731, 5146]"
282313,0.154846,"[11860, 11861, 1729]","[15765, 5869, 15766]",[21162],"[9, 1, 4]","[10426, 23374]",5.1,"[3994, 3995, 27032]"
300542,0.236709,"[340, 403]","[2898, 8488, 5870]",[9761],"[1, 12, 4]",[3872],5.6,"[24, 2683]"
318044,0.22758,"[5353, 1072, 11862]","[15767, 15768, 15769]",[9762],"[20, 17]","[2626, 3873]",7.7,"[2056, 2686, 2876]"
316715,0.22479699999999997,"[7433, 2760]","[2104, 1583, 15770]",[4779],[1],"[23375, 23376, 23377]",6.2,"[11149, 346, 5147]"
323370,0.21789,[11863],"[2105, 15771, 15772]",[21163],"[5, 9, 4]",[23378],4.3,[27033]
337958,0.355707,"[101, 11864, 7434]","[8489, 15773, 15774]",[21164],"[2, 1, 7]",[23379],7.0,"[45, 330, 357]"
333674,0.217288,[7435],"[15775, 3541, 15776]",[21165],"[1, 4, 5]","[3179, 10422, 23380]",5.8,[7076]
301728,0.215864,[11865],"[15777, 15778, 8408]",[9763],"[5, 9, 4]","[23381, 23382, 23383]",5.0,"[2292, 731, 4173]"
256030,0.214563,[11866],"[15779, 15780, 8490]",[21166],[5],"[23384, 23385]",3.3,"[32, 1321, 5148]"
300666,0.21254,[11867],"[1408, 832, 1119]",[21167],"[1, 17]","[23386, 23387]",6.2,"[53, 100, 266]"
329205,0.230913,[7436],"[15781, 15782, 15783]",[21168],"[4, 5]",[23388],4.9,"[5149, 152, 263]"
321769,0.20713299999999998,"[880, 5354]","[8491, 15784, 15785]",[3731],[20],"[23389, 23390, 23391]",6.9,"[2293, 8, 559]"
251471,0.206155,"[3353, 11868]","[750, 15786]","[21169, 21170]",[20],"[23392, 23393]",6.5,"[3996, 11150, 20]"
174340,0.20531799999999997,"[4153, 11869, 11870]","[702, 3542, 2457]",[21171],[20],"[23394, 23395, 23396]",6.7,"[670, 20, 11151]"
309298,0.20435599999999998,[11871],"[641, 4456, 4405]",[6432],[2],[136],4.0,"[3997, 27034, 27035]"
285840,0.203224,[11872],"[5871, 15787, 5849]","[4517, 21172]","[12, 5, 2]","[10427, 23397]",6.0,"[90, 32, 66]"
341886,0.260306,[7437],"[2453, 15788, 15789]",[21173],"[9, 5]","[23398, 23399]",4.0,"[576, 985]"
311615,0.198261,"[11873, 111]","[15790, 15791, 5872]",[3731],"[2, 3, 6]",[23400],5.3,[27036]
293941,0.195324,"[2346, 1529]","[8492, 8493, 15792]",[21174],"[1, 9, 4]","[23401, 23402]",5.3,[28]
294132,0.193323,[11874],"[5873, 388, 8494]",[9764],[2],"[6743, 23403]",5.1,"[352, 3991, 27037]"
301629,0.193063,"[5355, 11875]","[2914, 2459, 2915]",[4780],[2],"[10428, 23404, 23405]",4.8,"[157, 1692, 28]"
331592,0.19254000000000002,[7438],"[15793, 15794, 15795]",[21175],"[1, 4, 9]","[23406, 23407]",5.3,"[60, 1193, 956]"
342464,0.19153399999999998,"[522, 265, 2347]","[2916, 1409, 15796]",[21176],"[1, 10]",[4950],7.0,[28]
316410,0.33408499999999997,[4154],"[15797, 8490, 8495]",[6433],"[4, 1]",[374],3.1,"[22, 2691, 66]"
106845,0.13631,[11876],"[8462, 1582, 15798]",[9765],"[5, 9]","[1914, 1915, 23408]",4.7,"[27038, 1367, 129]"
354857,0.087904,"[11877, 2760, 111]","[8496, 1389, 15799]",[8496],"[2, 57, 13]",[10429],7.4,"[222, 85]"
75861,0.253949,"[11878, 41, 5356]","[2917, 3543, 2885]",[9766],"[1, 17]","[23409, 10430, 23410]",6.9,"[613, 38, 559]"
323272,0.7310220000000001,"[25, 790]","[15800, 15801, 15802]",[3022],[1],"[3874, 4951, 23411]",6.9,[2291]
343921,0.168354,"[3358, 572]","[365, 821, 5874]",[9767],"[1, 4]","[1046, 10431, 10432]",4.4,"[107, 572, 269]"
361671,0.129455,[7439],[99],[9768],[1],[10433],7.2,"[981, 11152]"
361671,0.129455,[7439],[99],[9768],[1],[10433],7.2,"[981, 11152]"
346494,0.16414,"[11879, 141]","[15803, 15804, 8497]",[21177],"[2, 1]","[23412, 23413, 23414]",7.4,"[428, 54, 1787]"
321974,0.162526,"[7440, 117, 144]","[8498, 8499, 5875]",[4781],"[20, 17]","[3174, 6744]",7.5,"[38, 3401, 7077]"
321974,0.162526,"[7440, 117, 144]","[8498, 8499, 5875]",[4781],"[20, 17]","[3174, 6744]",7.5,"[38, 3401, 7077]"
359255,0.158021,[11880],"[15805, 15806, 15807]","[21178, 21179]","[4, 5]","[23415, 23416]",3.5,"[322, 7078, 1316]"
355178,0.157172,"[4140, 7441, 801]",[5804],[834],[2],[857],7.5,"[22, 249]"
310491,0.156851,[11881],"[15808, 642, 4401]",[21180],[1],[3152],3.5,"[1498, 27039]"
319096,0.154161,[11882],"[8500, 15809, 15810]",[831],"[7, 1, 17]","[6737, 23417]",4.7,"[38, 27040, 27041]"
360341,0.150713,"[7442, 11883, 5357]","[4457, 5876, 15811]",[9769],"[17, 20]",[2626],6.4,"[11153, 4457, 20]"
329556,0.14964,"[5358, 1998, 7443]","[8501, 5853, 8476]",[9770],"[3, 8, 1]","[10418, 10434, 10435]",5.7,"[59, 5358, 66]"
241927,0.14811,[11884],"[15812, 2106, 15813]",[6434],[5],"[6745, 23418]",3.5,"[619, 159, 734]"
315024,0.145489,"[3336, 310]","[1804, 8502, 8503]",[21181],"[3, 9]",[10436],5.7,"[2274, 460, 27042]"
324253,0.143042,"[802, 1730, 4155]","[8504, 15814, 15815]",[4597],[20],[23419],7.0,[27043]
395560,0.142759,[11885],"[15816, 15817, 8446]",[21182],"[1, 23, 4]","[23420, 23421]",5.3,"[211, 1778]"
308084,0.266117,[11886],"[15818, 15819, 15820]",[21183],"[2, 1]","[4952, 10437]",7.0,"[330, 67, 5150]"
